acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.176,https://api.spotify.com/v1/audio-analysis/4loQgPwJHocL3dFwLfjb1J,0.823,231595,0.537,4loQgPwJHocL3dFwLfjb1J,3.75e-06,8,0.124,-2.627,1,0.211,175.965,4,https://api.spotify.com/v1/tracks/4loQgPwJHocL3dFwLfjb1J,audio_features,spotify:track:4loQgPwJHocL3dFwLfjb1J,0.608
0.08,https://api.spotify.com/v1/audio-analysis/5KHQkg0mNEjOSRi6mlkN49,0.66,286000,0.61,5KHQkg0mNEjOSRi6mlkN49,0.0,9,0.07,-5.28,1,0.03,123.07,4,https://api.spotify.com/v1/tracks/5KHQkg0mNEjOSRi6mlkN49,audio_features,spotify:track:5KHQkg0mNEjOSRi6mlkN49,0.47
0.308,https://api.spotify.com/v1/audio-analysis/6tiKwZppNjrls8RsPQwK6r,0.613,226220,0.615,6tiKwZppNjrls8RsPQwK6r,0.0,5,0.107,-4.859,0,0.107,86.782,4,https://api.spotify.com/v1/tracks/6tiKwZppNjrls8RsPQwK6r,audio_features,spotify:track:6tiKwZppNjrls8RsPQwK6r,0.342
0.114,https://api.spotify.com/v1/audio-analysis/3ng8tfwvzR4BBwa9yaMms6,0.6,253963,0.939,3ng8tfwvzR4BBwa9yaMms6,0.0,8,0.244,-1.359,1,0.046,95.027,4,https://api.spotify.com/v1/tracks/3ng8tfwvzR4BBwa9yaMms6,audio_features,spotify:track:3ng8tfwvzR4BBwa9yaMms6,0.709
0.101,https://api.spotify.com/v1/audio-analysis/524yEMK9wdiqPMqkE9kd9H,0.856,156526,0.758,524yEMK9wdiqPMqkE9kd9H,0.0,8,0.0711,-7.675,1,0.389,104.942,4,https://api.spotify.com/v1/tracks/524yEMK9wdiqPMqkE9kd9H,audio_features,spotify:track:524yEMK9wdiqPMqkE9kd9H,0.52
0.343,https://api.spotify.com/v1/audio-analysis/2kz1YOhJiNubjigR1gB1VX,0.845,197053,0.795,2kz1YOhJiNubjigR1gB1VX,1.78e-05,9,0.224,-3.502,0,0.0681,94.969,4,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,audio_features,spotify:track:2kz1YOhJiNubjigR1gB1VX,0.681
0.0521,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,0.861,228760,0.603,0FZ4Dmg8jJJAPJnvBIzD9z,0.0,8,0.0924,-5.788,0,0.176,98.043,4,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,0.504
0.572,https://api.spotify.com/v1/audio-analysis/6VBhH7CyP56BXjp8VsDFPZ,0.577,268165,0.574,6VBhH7CyP56BXjp8VsDFPZ,0.0,0,0.1,-6.525,1,0.0278,94.009,4,https://api.spotify.com/v1/tracks/6VBhH7CyP56BXjp8VsDFPZ,audio_features,spotify:track:6VBhH7CyP56BXjp8VsDFPZ,0.436
0.398,https://api.spotify.com/v1/audio-analysis/0S7lkKStHgfgjgwSFOvRNA,0.538,173867,0.661,0S7lkKStHgfgjgwSFOvRNA,0.0,7,0.243,-5.302,1,0.0321,159.617,4,https://api.spotify.com/v1/tracks/0S7lkKStHgfgjgwSFOvRNA,audio_features,spotify:track:0S7lkKStHgfgjgwSFOvRNA,0.419
0.408,https://api.spotify.com/v1/audio-analysis/0YP2zvKNM70QgRaHqUOtXG,0.813,133314,0.702,0YP2zvKNM70QgRaHqUOtXG,0.0,4,0.282,-2.317,0,0.0799,107.828,4,https://api.spotify.com/v1/tracks/0YP2zvKNM70QgRaHqUOtXG,audio_features,spotify:track:0YP2zvKNM70QgRaHqUOtXG,0.921
0.797,https://api.spotify.com/v1/audio-analysis/4w9soAM7IrmYDhSXLp14p6,0.698,95440,0.312,4w9soAM7IrmYDhSXLp14p6,0.0,10,0.1,-10.9,0,0.0483,92.138,4,https://api.spotify.com/v1/tracks/4w9soAM7IrmYDhSXLp14p6,audio_features,spotify:track:4w9soAM7IrmYDhSXLp14p6,0.419
0.0107,https://api.spotify.com/v1/audio-analysis/6OGogr19zPTM4BALXuMQpF,0.748,220196,0.74,6OGogr19zPTM4BALXuMQpF,2.18e-05,8,0.101,-6.01,1,0.0484,121.004,4,https://api.spotify.com/v1/tracks/6OGogr19zPTM4BALXuMQpF,audio_features,spotify:track:6OGogr19zPTM4BALXuMQpF,0.518
0.23,https://api.spotify.com/v1/audio-analysis/5jQI2r1RdgtuT8S3iG8zFC,0.735,202396,0.449,5jQI2r1RdgtuT8S3iG8zFC,0.00126,7,0.132,-10.56,0,0.0883,97.05,4,https://api.spotify.com/v1/tracks/5jQI2r1RdgtuT8S3iG8zFC,audio_features,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,0.0955
0.307,https://api.spotify.com/v1/audio-analysis/2WigMwGJysIh9fRnSJvpjn,0.649,147581,0.655,2WigMwGJysIh9fRnSJvpjn,0.0,10,0.22,-5.534,0,0.0652,92.9,4,https://api.spotify.com/v1/tracks/2WigMwGJysIh9fRnSJvpjn,audio_features,spotify:track:2WigMwGJysIh9fRnSJvpjn,0.793
0.424,https://api.spotify.com/v1/audio-analysis/54u86CmMqGI1rRuULlTqaB,0.947,163200,0.75,54u86CmMqGI1rRuULlTqaB,4.76e-05,6,0.0845,-0.855,0,0.0534,124.993,4,https://api.spotify.com/v1/tracks/54u86CmMqGI1rRuULlTqaB,audio_features,spotify:track:54u86CmMqGI1rRuULlTqaB,0.961
0.805,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,0.358,180853,0.284,5Y35SjAfXjjG0sFQ3KOxmm,0.0,7,0.183,-8.285,1,0.0285,99.796,3,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,audio_features,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,0.276
0.122,https://api.spotify.com/v1/audio-analysis/5c0LlTO3yRYMkElrZCByjy,0.426,207655,0.755,5c0LlTO3yRYMkElrZCByjy,0.0,1,0.075,-5.081,0,0.0563,162.062,4,https://api.spotify.com/v1/tracks/5c0LlTO3yRYMkElrZCByjy,audio_features,spotify:track:5c0LlTO3yRYMkElrZCByjy,0.228
0.00574,https://api.spotify.com/v1/audio-analysis/6pcywuOeGGWeOQzdUyti6k,0.847,193591,0.733,6pcywuOeGGWeOQzdUyti6k,1.04e-05,10,0.151,-6.439,0,0.16,130.029,4,https://api.spotify.com/v1/tracks/6pcywuOeGGWeOQzdUyti6k,audio_features,spotify:track:6pcywuOeGGWeOQzdUyti6k,0.202
0.00256,https://api.spotify.com/v1/audio-analysis/722NAIXkI6WRNvu9O7JkdH,0.488,141032,0.784,722NAIXkI6WRNvu9O7JkdH,0.0,6,0.152,-3.408,0,0.0298,150.886,4,https://api.spotify.com/v1/tracks/722NAIXkI6WRNvu9O7JkdH,audio_features,spotify:track:722NAIXkI6WRNvu9O7JkdH,0.173
0.334,https://api.spotify.com/v1/audio-analysis/3oNnzH6hmqIGIhJ1NcHlrh,0.681,160536,0.792,3oNnzH6hmqIGIhJ1NcHlrh,2.05e-06,1,0.295,-4.795,1,0.0587,98.09,4,https://api.spotify.com/v1/tracks/3oNnzH6hmqIGIhJ1NcHlrh,audio_features,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,0.4
0.218,https://api.spotify.com/v1/audio-analysis/1fcP2ZJG2ouG99iU2nI6HT,0.745,151325,0.77,1fcP2ZJG2ouG99iU2nI6HT,0.00012,9,0.0504,-3.653,1,0.14,92.044,4,https://api.spotify.com/v1/tracks/1fcP2ZJG2ouG99iU2nI6HT,audio_features,spotify:track:1fcP2ZJG2ouG99iU2nI6HT,0.629
0.0248,https://api.spotify.com/v1/audio-analysis/4UwgnnCrn5gjIRoij4J7yf,0.804,176125,0.913,4UwgnnCrn5gjIRoij4J7yf,2.82e-05,0,0.391,-3.135,1,0.0933,119.997,4,https://api.spotify.com/v1/tracks/4UwgnnCrn5gjIRoij4J7yf,audio_features,spotify:track:4UwgnnCrn5gjIRoij4J7yf,0.544
0.027,https://api.spotify.com/v1/audio-analysis/3r8RuvgbX9s7ammBn07D3W,0.814,185507,0.641,3r8RuvgbX9s7ammBn07D3W,0.0,6,0.0993,-5.957,0,0.111,133.854,4,https://api.spotify.com/v1/tracks/3r8RuvgbX9s7ammBn07D3W,audio_features,spotify:track:3r8RuvgbX9s7ammBn07D3W,0.183
0.243,https://api.spotify.com/v1/audio-analysis/1zzejMGRYKP5XOa3FmzXfa,0.765,181818,0.642,1zzejMGRYKP5XOa3FmzXfa,0.00104,7,0.339,-8.48,0,0.115,148.465,3,https://api.spotify.com/v1/tracks/1zzejMGRYKP5XOa3FmzXfa,audio_features,spotify:track:1zzejMGRYKP5XOa3FmzXfa,0.822
0.0768,https://api.spotify.com/v1/audio-analysis/38T38cMENXiURL6ZCeTi1d,0.739,198000,0.937,38T38cMENXiURL6ZCeTi1d,0.0,0,0.191,-4.271,1,0.128,130.025,4,https://api.spotify.com/v1/tracks/38T38cMENXiURL6ZCeTi1d,audio_features,spotify:track:38T38cMENXiURL6ZCeTi1d,0.91
0.138,https://api.spotify.com/v1/audio-analysis/19D8LNpWwIPpi6hs9BG7dq,0.758,200267,0.709,19D8LNpWwIPpi6hs9BG7dq,0.0,9,0.0765,-3.589,1,0.0447,105.005,4,https://api.spotify.com/v1/tracks/19D8LNpWwIPpi6hs9BG7dq,audio_features,spotify:track:19D8LNpWwIPpi6hs9BG7dq,0.529
0.46,https://api.spotify.com/v1/audio-analysis/70ygVDJv1Wou8WGD34K5An,0.756,129766,0.497,70ygVDJv1Wou8WGD34K5An,0.0,4,0.316,-8.076,1,0.465,169.884,4,https://api.spotify.com/v1/tracks/70ygVDJv1Wou8WGD34K5An,audio_features,spotify:track:70ygVDJv1Wou8WGD34K5An,0.388
0.82,https://api.spotify.com/v1/audio-analysis/0djkJ3iAARXRCbfbwwVc3o,0.496,271080,0.447,0djkJ3iAARXRCbfbwwVc3o,0.0,0,0.098,-5.878,1,0.0317,101.132,4,https://api.spotify.com/v1/tracks/0djkJ3iAARXRCbfbwwVc3o,audio_features,spotify:track:0djkJ3iAARXRCbfbwwVc3o,0.315
0.0263,https://api.spotify.com/v1/audio-analysis/7pNzulQGBP6v2g4A2KnAJ6,0.875,162398,0.631,7pNzulQGBP6v2g4A2KnAJ6,2.26e-06,9,0.0566,-4.635,0,0.152,97.983,4,https://api.spotify.com/v1/tracks/7pNzulQGBP6v2g4A2KnAJ6,audio_features,spotify:track:7pNzulQGBP6v2g4A2KnAJ6,0.79
0.0883,https://api.spotify.com/v1/audio-analysis/04x1x0L8BYyIv1XlcJxWfi,0.646,206344,0.703,04x1x0L8BYyIv1XlcJxWfi,1.5e-06,4,0.0863,-6.343,0,0.0777,170.091,4,https://api.spotify.com/v1/tracks/04x1x0L8BYyIv1XlcJxWfi,audio_features,spotify:track:04x1x0L8BYyIv1XlcJxWfi,0.139
0.166,https://api.spotify.com/v1/audio-analysis/2SOvWt6igzXViIjIiWNWEP,0.773,222462,0.892,2SOvWt6igzXViIjIiWNWEP,3.1e-06,1,0.429,-3.732,0,0.0483,130.007,4,https://api.spotify.com/v1/tracks/2SOvWt6igzXViIjIiWNWEP,audio_features,spotify:track:2SOvWt6igzXViIjIiWNWEP,0.842
0.00617,https://api.spotify.com/v1/audio-analysis/69phA1R4gmQsBFRQ3INW8C,0.65,121399,0.539,69phA1R4gmQsBFRQ3INW8C,2.67e-05,1,0.114,-7.281,1,0.0561,158.105,4,https://api.spotify.com/v1/tracks/69phA1R4gmQsBFRQ3INW8C,audio_features,spotify:track:69phA1R4gmQsBFRQ3INW8C,0.253
0.768,https://api.spotify.com/v1/audio-analysis/7yDHHVKLbvDmVw1XXhDDIO,0.413,250158,0.406,7yDHHVKLbvDmVw1XXhDDIO,2.22e-06,10,0.107,-10.23,0,0.0353,76.944,4,https://api.spotify.com/v1/tracks/7yDHHVKLbvDmVw1XXhDDIO,audio_features,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,0.281
0.709,https://api.spotify.com/v1/audio-analysis/78QcVmzxS0wIwuC2rpAauI,0.768,205714,0.56,78QcVmzxS0wIwuC2rpAauI,0.000791,3,0.115,-3.497,1,0.0859,112.084,3,https://api.spotify.com/v1/tracks/78QcVmzxS0wIwuC2rpAauI,audio_features,spotify:track:78QcVmzxS0wIwuC2rpAauI,0.372
0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0.0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566
0.00242,https://api.spotify.com/v1/audio-analysis/4ZnkygoWLzcGbQYCm3lkae,0.728,156391,0.841,4ZnkygoWLzcGbQYCm3lkae,9.09e-05,10,0.106,-7.682,0,0.0567,125.991,4,https://api.spotify.com/v1/tracks/4ZnkygoWLzcGbQYCm3lkae,audio_features,spotify:track:4ZnkygoWLzcGbQYCm3lkae,0.402
0.0137,https://api.spotify.com/v1/audio-analysis/3AzjcOeAmA57TIOr9zF1ZW,0.647,193829,0.844,3AzjcOeAmA57TIOr9zF1ZW,0.000658,0,0.102,-3.756,1,0.0457,146.967,4,https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW,audio_features,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,0.746
0.145,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,0.733,239600,0.71,7w87IxuO7BDcJ3YUqCyMTT,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,audio_features,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,0.965
0.0355,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,0.963,142273,0.346,6vN77lE9LK6HP2DewaN6HZ,0.0,5,0.108,-9.309,0,0.53,119.957,4,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,audio_features,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.562
0.753,https://api.spotify.com/v1/audio-analysis/6koKhrBBcExADvWuOgceNZ,0.434,239613,0.586,6koKhrBBcExADvWuOgceNZ,0.0144,9,0.146,-7.612,1,0.138,78.259,4,https://api.spotify.com/v1/tracks/6koKhrBBcExADvWuOgceNZ,audio_features,spotify:track:6koKhrBBcExADvWuOgceNZ,0.239
0.0232,https://api.spotify.com/v1/audio-analysis/1golLrmqyxDWedF7YUHCOD,0.815,133707,0.85,1golLrmqyxDWedF7YUHCOD,0.000143,4,0.0245,-4.704,0,0.113,106.036,4,https://api.spotify.com/v1/tracks/1golLrmqyxDWedF7YUHCOD,audio_features,spotify:track:1golLrmqyxDWedF7YUHCOD,0.694
0.00107,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,0.818,213733,0.799,67awxiNHNyjMXhVgsHuIrs,0.128,1,0.057,-4.1,0,0.156,100.014,4,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,audio_features,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.0815
0.481,https://api.spotify.com/v1/audio-analysis/5rurggqwwudn9clMdcchxT,0.636,219453,0.537,5rurggqwwudn9clMdcchxT,0.0,0,0.113,-7.902,1,0.0817,140.133,4,https://api.spotify.com/v1/tracks/5rurggqwwudn9clMdcchxT,audio_features,spotify:track:5rurggqwwudn9clMdcchxT,0.199
0.0558,https://api.spotify.com/v1/audio-analysis/3xVZYkcuWalGudeKl861wb,0.627,197443,0.618,3xVZYkcuWalGudeKl861wb,0.0,2,0.351,-8.529,1,0.0437,82.03,4,https://api.spotify.com/v1/tracks/3xVZYkcuWalGudeKl861wb,audio_features,spotify:track:3xVZYkcuWalGudeKl861wb,0.848
0.0873,https://api.spotify.com/v1/audio-analysis/3txE0SZnwamBhYB2ZQtHwU,0.571,163000,0.897,3txE0SZnwamBhYB2ZQtHwU,0.0,2,0.173,-4.002,1,0.209,84.125,4,https://api.spotify.com/v1/tracks/3txE0SZnwamBhYB2ZQtHwU,audio_features,spotify:track:3txE0SZnwamBhYB2ZQtHwU,0.381
0.0236,https://api.spotify.com/v1/audio-analysis/5wbg8kepMFoMzHOEuxiI0q,0.586,225973,0.72,5wbg8kepMFoMzHOEuxiI0q,0.000124,6,0.0925,-7.984,1,0.0775,121.927,4,https://api.spotify.com/v1/tracks/5wbg8kepMFoMzHOEuxiI0q,audio_features,spotify:track:5wbg8kepMFoMzHOEuxiI0q,0.302
0.263,https://api.spotify.com/v1/audio-analysis/55PLDylcvCeocr5qdJuDMG,0.786,213355,0.969,55PLDylcvCeocr5qdJuDMG,0.0,8,0.0985,-3.332,0,0.0502,125.011,4,https://api.spotify.com/v1/tracks/55PLDylcvCeocr5qdJuDMG,audio_features,spotify:track:55PLDylcvCeocr5qdJuDMG,0.814
0.195,https://api.spotify.com/v1/audio-analysis/2NyrXRn4tancYPW6JwtTl2,0.851,158684,0.625,2NyrXRn4tancYPW6JwtTl2,0.0,10,0.266,-5.417,0,0.303,99.061,4,https://api.spotify.com/v1/tracks/2NyrXRn4tancYPW6JwtTl2,audio_features,spotify:track:2NyrXRn4tancYPW6JwtTl2,0.668
0.0231,https://api.spotify.com/v1/audio-analysis/6ifUES3keWjwXgae8pXI3o,0.744,205715,0.804,6ifUES3keWjwXgae8pXI3o,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,https://api.spotify.com/v1/tracks/6ifUES3keWjwXgae8pXI3o,audio_features,spotify:track:6ifUES3keWjwXgae8pXI3o,0.426
0.0268,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,0.74,163648,0.697,6dgUya35uo964z7GZXM07g,0.0,8,0.224,-4.912,1,0.034,138.992,4,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,audio_features,spotify:track:6dgUya35uo964z7GZXM07g,0.732
0.415,https://api.spotify.com/v1/audio-analysis/1dg3qy5DjoJodawfOCgrTP,0.88,232048,0.575,1dg3qy5DjoJodawfOCgrTP,0.0,6,0.109,-6.091,1,0.163,120.031,4,https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,audio_features,spotify:track:1dg3qy5DjoJodawfOCgrTP,0.671
0.55,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,0.516,206459,0.342,4l0Mvzj72xxOpRrp6h8nHi,0.0,4,0.21,-8.985,1,0.0425,102.819,4,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,audio_features,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,0.0993
0.517,https://api.spotify.com/v1/audio-analysis/0PQoUlzP7ILdcrzpajHXc0,0.749,189253,0.535,0PQoUlzP7ILdcrzpajHXc0,0.0,5,0.0942,-4.054,0,0.0637,124.004,5,https://api.spotify.com/v1/tracks/0PQoUlzP7ILdcrzpajHXc0,audio_features,spotify:track:0PQoUlzP7ILdcrzpajHXc0,0.459
0.0514,https://api.spotify.com/v1/audio-analysis/4aA7Lrm6rLGHx5kRMVb7NU,0.634,160714,0.538,4aA7Lrm6rLGHx5kRMVb7NU,0.0,0,0.099,-9.213,1,0.0603,168.029,5,https://api.spotify.com/v1/tracks/4aA7Lrm6rLGHx5kRMVb7NU,audio_features,spotify:track:4aA7Lrm6rLGHx5kRMVb7NU,0.152
0.288,https://api.spotify.com/v1/audio-analysis/3riyemwFDYPlrSv78Ch1tA,0.842,171739,0.927,3riyemwFDYPlrSv78Ch1tA,0.653,2,0.0972,-1.496,1,0.0439,138.004,4,https://api.spotify.com/v1/tracks/3riyemwFDYPlrSv78Ch1tA,audio_features,spotify:track:3riyemwFDYPlrSv78Ch1tA,0.866
0.328,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,0.623,240051,0.692,6iaSML1PIYq936g62BDtBq,0.0,2,0.153,-5.122,1,0.0504,79.899,4,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,audio_features,spotify:track:6iaSML1PIYq936g62BDtBq,0.566
0.299,https://api.spotify.com/v1/audio-analysis/0IKeDy5bT9G0bA7ZixRT4A,0.529,271862,0.602,0IKeDy5bT9G0bA7ZixRT4A,0.0,7,0.0716,-4.629,1,0.0458,157.643,4,https://api.spotify.com/v1/tracks/0IKeDy5bT9G0bA7ZixRT4A,audio_features,spotify:track:0IKeDy5bT9G0bA7ZixRT4A,0.756
0.0695,https://api.spotify.com/v1/audio-analysis/4N5s8lPTsjI9EGP7K4SXzB,0.685,167614,0.738,4N5s8lPTsjI9EGP7K4SXzB,0.0,8,0.128,-4.413,1,0.0595,112.972,4,https://api.spotify.com/v1/tracks/4N5s8lPTsjI9EGP7K4SXzB,audio_features,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,0.8
0.318,https://api.spotify.com/v1/audio-analysis/51DEaelXeJJ6cFFYbX8Hal,0.569,243953,0.642,51DEaelXeJJ6cFFYbX8Hal,0.0,9,0.0967,-7.124,0,0.0342,128.891,4,https://api.spotify.com/v1/tracks/51DEaelXeJJ6cFFYbX8Hal,audio_features,spotify:track:51DEaelXeJJ6cFFYbX8Hal,0.408
0.407,https://api.spotify.com/v1/audio-analysis/7Bk0uXKk1uPT0XuQbpFzvs,0.849,261667,0.701,7Bk0uXKk1uPT0XuQbpFzvs,0.0,6,0.112,-4.407,0,0.06,98.005,4,https://api.spotify.com/v1/tracks/7Bk0uXKk1uPT0XuQbpFzvs,audio_features,spotify:track:7Bk0uXKk1uPT0XuQbpFzvs,0.505
0.0706,https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB,0.876,173119,0.498,31i56LZnwE6uSu3exoHjtB,0.0,10,0.143,-7.511,1,0.0478,122.016,4,https://api.spotify.com/v1/tracks/31i56LZnwE6uSu3exoHjtB,audio_features,spotify:track:31i56LZnwE6uSu3exoHjtB,0.428
0.558,https://api.spotify.com/v1/audio-analysis/7wLM7pMkzDqWp633UGy4eR,0.813,165000,0.646,7wLM7pMkzDqWp633UGy4eR,1.64e-06,4,0.318,-6.199,1,0.11,96.014,4,https://api.spotify.com/v1/tracks/7wLM7pMkzDqWp633UGy4eR,audio_features,spotify:track:7wLM7pMkzDqWp633UGy4eR,0.408
0.148,https://api.spotify.com/v1/audio-analysis/1SOClUWhOi8vHZYMz3GluK,0.671,237720,0.673,1SOClUWhOi8vHZYMz3GluK,5.29e-05,11,0.304,-6.941,0,0.0444,121.963,4,https://api.spotify.com/v1/tracks/1SOClUWhOi8vHZYMz3GluK,audio_features,spotify:track:1SOClUWhOi8vHZYMz3GluK,0.494
0.0517,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,0.854,215467,0.674,6WzRpISELf3YglGAh7TXcG,8.53e-05,1,0.509,-6.23,1,0.184,99.022,4,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,audio_features,spotify:track:6WzRpISELf3YglGAh7TXcG,0.848
0.582,https://api.spotify.com/v1/audio-analysis/3YgtkOxZsTuaZdL8McA1FQ,0.747,220653,0.867,3YgtkOxZsTuaZdL8McA1FQ,0.00413,0,0.114,-7.311,1,0.088,124.015,4,https://api.spotify.com/v1/tracks/3YgtkOxZsTuaZdL8McA1FQ,audio_features,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,0.684
0.327,https://api.spotify.com/v1/audio-analysis/3o9kpgkIcffx0iSwxhuNI2,0.742,169238,0.527,3o9kpgkIcffx0iSwxhuNI2,0.0,8,0.25,-6.892,0,0.0769,84.974,4,https://api.spotify.com/v1/tracks/3o9kpgkIcffx0iSwxhuNI2,audio_features,spotify:track:3o9kpgkIcffx0iSwxhuNI2,0.638
0.0288,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,0.565,157974,0.593,3SAga35lAPYdjj3qyfEsCF,0.0,8,0.215,-5.864,1,0.0883,120.509,4,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,audio_features,spotify:track:3SAga35lAPYdjj3qyfEsCF,0.429
0.283,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,0.827,185195,0.757,6osaMSJh9NguagEDQcZaKx,1.56e-06,6,0.102,-2.985,0,0.0564,95.983,4,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,audio_features,spotify:track:6osaMSJh9NguagEDQcZaKx,0.374
0.504,https://api.spotify.com/v1/audio-analysis/64CovjRwInpOJW4PiGMprY,0.92,138462,0.413,64CovjRwInpOJW4PiGMprY,0.0514,7,0.133,-7.901,0,0.0752,130.078,4,https://api.spotify.com/v1/tracks/64CovjRwInpOJW4PiGMprY,audio_features,spotify:track:64CovjRwInpOJW4PiGMprY,0.679
0.334,https://api.spotify.com/v1/audio-analysis/1iSqfoUFnQwV0QW1EfUit8,0.735,222997,0.369,1iSqfoUFnQwV0QW1EfUit8,0.0,9,0.126,-9.682,0,0.0688,140.004,4,https://api.spotify.com/v1/tracks/1iSqfoUFnQwV0QW1EfUit8,audio_features,spotify:track:1iSqfoUFnQwV0QW1EfUit8,0.235
0.103,https://api.spotify.com/v1/audio-analysis/5wdlz4N7s1Xyr4y4RXhZJM,0.739,177159,0.644,5wdlz4N7s1Xyr4y4RXhZJM,0.0,0,0.189,-5.881,0,0.0503,94.996,4,https://api.spotify.com/v1/tracks/5wdlz4N7s1Xyr4y4RXhZJM,audio_features,spotify:track:5wdlz4N7s1Xyr4y4RXhZJM,0.315
0.258,https://api.spotify.com/v1/audio-analysis/29TPjc8wxfz4XMn21O7VsZ,0.785,193234,0.903,29TPjc8wxfz4XMn21O7VsZ,0.0,2,0.169,-4.184,1,0.21,139.98,4,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,audio_features,spotify:track:29TPjc8wxfz4XMn21O7VsZ,0.565
0.202,https://api.spotify.com/v1/audio-analysis/2fB5YRuD88drKpCXQOAk03,0.751,181650,0.519,2fB5YRuD88drKpCXQOAk03,1.15e-06,0,0.08,-6.265,1,0.0372,116.023,4,https://api.spotify.com/v1/tracks/2fB5YRuD88drKpCXQOAk03,audio_features,spotify:track:2fB5YRuD88drKpCXQOAk03,0.534
0.0188,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,0.743,231173,0.752,1XGmzt0PVuFgQYYnV2It7A,0.0,4,0.287,-4.813,1,0.0414,110.015,4,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,audio_features,spotify:track:1XGmzt0PVuFgQYYnV2It7A,0.545
0.0704,https://api.spotify.com/v1/audio-analysis/0rNqDh9zWWJVTLS4VfceHP,0.805,180360,0.89,0rNqDh9zWWJVTLS4VfceHP,0.0,11,0.121,-1.502,0,0.0634,93.037,4,https://api.spotify.com/v1/tracks/0rNqDh9zWWJVTLS4VfceHP,audio_features,spotify:track:0rNqDh9zWWJVTLS4VfceHP,0.489
0.534,https://api.spotify.com/v1/audio-analysis/4MagTPnkPiDuIa4P8GtW1b,0.753,197437,0.505,4MagTPnkPiDuIa4P8GtW1b,2.58e-06,9,0.104,-7.621,1,0.255,91.972,4,https://api.spotify.com/v1/tracks/4MagTPnkPiDuIa4P8GtW1b,audio_features,spotify:track:4MagTPnkPiDuIa4P8GtW1b,0.419
