Track,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,isrc,spotify_id,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,genre
Ron Artest,Babyface Ray,2/8/2023,USUYG1468508,3973,21.4,63725545,28846,5713050,65,17655608,162513,31919,243757,5,42,386729,1,USUYG1468508,4Wlz0HsHZlJy0NDK2h6jq6,0.158,https://api.spotify.com/v1/audio-analysis/4Wlz0HsHZlJy0NDK2h6jq6,0.836,153392.0,0.54,4Wlz0HsHZlJy0NDK2h6jq6,0.0,1.0,0.302,-8.629,1.0,0.327,121.979,4.0,https://api.spotify.com/v1/tracks/4Wlz0HsHZlJy0NDK2h6jq6,audio_features,spotify:track:4Wlz0HsHZlJy0NDK2h6jq6,0.277,Hip-Hop/Rap
Jumpshot,Dawin,7/29/2016,USUM71606698,3976,21.4,71345247,8334,1543930,45,92840225,813836,51952711,274234939,2,264,926395,0,USUM71606698,5GTNt44FIgCax5hjsrqNaB,0.212,https://api.spotify.com/v1/audio-analysis/5GTNt44FIgCax5hjsrqNaB,0.912,209093.0,0.628,5GTNt44FIgCax5hjsrqNaB,0.0,6.0,0.0294,-3.869,0.0,0.0802,97.039,4.0,https://api.spotify.com/v1/tracks/5GTNt44FIgCax5hjsrqNaB,audio_features,spotify:track:5GTNt44FIgCax5hjsrqNaB,0.828,Latin
Mockingbird,Eminem,11/12/2004,USIR10400813,3983,21.4,1680919413,293385,44640604,82,244059770,2900004,8273097,76886329,79,13192,9764188,1,USIR10400813,561jH07mF1jHuk7KlaeF0s,0.209,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,0.637,250760.0,0.678,561jH07mF1jHuk7KlaeF0s,0.0,0.0,0.156,-3.798,1.0,0.266,84.039,4.0,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,audio_features,spotify:track:561jH07mF1jHuk7KlaeF0s,0.254,Hip-Hop/Rap
Bread Butter,Gunna,6/2/2023,USAT22305917,3977,21.4,50098085,29986,3865630,54,30556463,330529,815019,9089105,40,1160,280974,1,USAT22305917,7IqsNN0EMckx9YqddgXlwg,0.111,https://api.spotify.com/v1/audio-analysis/7IqsNN0EMckx9YqddgXlwg,0.781,226000.0,0.649,7IqsNN0EMckx9YqddgXlwg,0.0,9.0,0.111,-4.294,0.0,0.247,85.063,4.0,https://api.spotify.com/v1/tracks/7IqsNN0EMckx9YqddgXlwg,audio_features,spotify:track:7IqsNN0EMckx9YqddgXlwg,0.134,Pop
Smile With The Weeknd,Juice WRLD,7/10/2020,USUG12002597,3984,21.4,463970393,92879,13210421,62,130269657,1671937,125617,1309847,46,10816,793274,1,USUG12002597,6wQlQrTY5mVS8EGaFZVwVF,0.224,https://api.spotify.com/v1/audio-analysis/6wQlQrTY5mVS8EGaFZVwVF,0.694,196180.0,0.685,6wQlQrTY5mVS8EGaFZVwVF,0.0,6.0,0.124,-6.535,0.0,0.133,158.831,4.0,https://api.spotify.com/v1/tracks/6wQlQrTY5mVS8EGaFZVwVF,audio_features,spotify:track:6wQlQrTY5mVS8EGaFZVwVF,0.306,Pop
Xxl,UZI,9/9/2022,FRX762205380,3962,21.4,70664645,13324,1760479,58,246582532,3314166,4104584,69529104,1,706,84153,1,FRX762205380,3CbxLHTkPClIGBzRDf3JGK,0.0676,https://api.spotify.com/v1/audio-analysis/3CbxLHTkPClIGBzRDf3JGK,0.704,127073.0,0.697,3CbxLHTkPClIGBzRDf3JGK,0.00119,10.0,0.467,-7.276,0.0,0.286,136.036,4.0,https://api.spotify.com/v1/tracks/3CbxLHTkPClIGBzRDf3JGK,audio_features,spotify:track:3CbxLHTkPClIGBzRDf3JGK,0.278,Hip-Hop/Rap
Show Me How,Men I Trust,2/28/2018,TCADM1873570,3965,21.4,466462034,145278,21911416,20,91890599,1551928,221768120,1503260547,25,1227,989841,0,TCADM1873570,75IQVo8hqI1iwVZyvkN2VT,0.672,https://api.spotify.com/v1/audio-analysis/75IQVo8hqI1iwVZyvkN2VT,0.791,215111.0,0.271,75IQVo8hqI1iwVZyvkN2VT,0.543,5.0,0.102,-11.959,1.0,0.0431,166.002,4.0,https://api.spotify.com/v1/tracks/75IQVo8hqI1iwVZyvkN2VT,audio_features,spotify:track:75IQVo8hqI1iwVZyvkN2VT,0.564,Acoustic/Folk
Pour It Up,Rihanna,1/1/2012,USUM71214737,3964,21.4,417616725,59548,22751107,64,498382704,2551106,3960964,9984519,53,27541,3449652,1,USUM71214737,5r67bGhYXZNqk2m2Wupfmu,0.0259,https://api.spotify.com/v1/audio-analysis/5r67bGhYXZNqk2m2Wupfmu,0.785,161200.0,0.478,5r67bGhYXZNqk2m2Wupfmu,0.0,2.0,0.0908,-8.735,1.0,0.0419,134.003,4.0,https://api.spotify.com/v1/tracks/5r67bGhYXZNqk2m2Wupfmu,audio_features,spotify:track:5r67bGhYXZNqk2m2Wupfmu,0.39,R&B/Soul
Love Is Gone Acoustic,SLANDER,11/13/2019,CA5KR1969481,3993,21.3,486647778,83294,21025597,71,239866189,2910072,21105667,147581751,6,2226,3817868,0,CA5KR1969481,7F1CiKqrY44kh5cDqwHOnx,0.882,https://api.spotify.com/v1/audio-analysis/7F1CiKqrY44kh5cDqwHOnx,0.541,176972.0,0.153,7F1CiKqrY44kh5cDqwHOnx,1.66e-06,6.0,0.16,-10.654,1.0,0.0303,139.644,4.0,https://api.spotify.com/v1/tracks/7F1CiKqrY44kh5cDqwHOnx,audio_features,spotify:track:7F1CiKqrY44kh5cDqwHOnx,0.359,Acoustic/Folk
Por Las Noches Remix,Peso Pluma,2/27/2023,USQX92301266,4023,21.3,129370457,14028,4216550,62,137242871,910371,9221690,100106095,8,851,350394,0,USQX92301266,5HiA7W5wYDWi06UZFUluRu,0.237,https://api.spotify.com/v1/audio-analysis/5HiA7W5wYDWi06UZFUluRu,0.656,222552.0,0.652,5HiA7W5wYDWi06UZFUluRu,4.23e-05,9.0,0.0803,-5.434,0.0,0.0336,87.46,3.0,https://api.spotify.com/v1/tracks/5HiA7W5wYDWi06UZFUluRu,audio_features,spotify:track:5HiA7W5wYDWi06UZFUluRu,0.222,Pop
Tabu,Yung Yury,3/17/2023,QZES82389788,4009,21.3,110533607,40021,4746927,63,7522346,53344,5368267,54432181,12,8656,269055,0,QZES82389788,42Ztw2ZtZR3mtWjXpg0R5I,0.219,https://api.spotify.com/v1/audio-analysis/42Ztw2ZtZR3mtWjXpg0R5I,0.667,135302.0,0.702,42Ztw2ZtZR3mtWjXpg0R5I,4.3e-05,0.0,0.147,-8.49,0.0,0.169,148.978,4.0,https://api.spotify.com/v1/tracks/42Ztw2ZtZR3mtWjXpg0R5I,audio_features,spotify:track:42Ztw2ZtZR3mtWjXpg0R5I,0.479,Pop
Toxic,YG,8/12/2022,USUM72215025,4006,21.3,36861625,18739,2015690,48,45862527,493206,18282687,146110913,7,131332,1083165,1,USUM72215025,557DLyFeg06jCV2cpT005C,0.384,https://api.spotify.com/v1/audio-analysis/557DLyFeg06jCV2cpT005C,0.688,213289.0,0.478,557DLyFeg06jCV2cpT005C,0.0,10.0,0.0975,-7.04,0.0,0.202,99.998,4.0,https://api.spotify.com/v1/tracks/557DLyFeg06jCV2cpT005C,audio_features,spotify:track:557DLyFeg06jCV2cpT005C,0.444,Indie/Alternative
Solid,Young Stoner Life,4/16/2021,QMCE32100237,3992,21.3,277393068,103470,22919370,61,932111,15329,622471,6843990,73,4738,772897,1,QMCE32100237,6rTInqW3YECMkQsBEHw4sd,0.0392,https://api.spotify.com/v1/audio-analysis/6rTInqW3YECMkQsBEHw4sd,0.887,215693.0,0.485,6rTInqW3YECMkQsBEHw4sd,0.0,11.0,0.141,-9.358,0.0,0.2,125.987,4.0,https://api.spotify.com/v1/tracks/6rTInqW3YECMkQsBEHw4sd,audio_features,spotify:track:6rTInqW3YECMkQsBEHw4sd,0.328,Pop
Joro,Wizkid,9/30/2019,USRC11901068,4005,21.3,117819788,59052,4339220,59,312077132,1773615,192976549,1866473503,59,5324,3178427,0,USRC11901068,3Yt1ovsh3v3VEzRuhI1TL5,0.253,https://api.spotify.com/v1/audio-analysis/3Yt1ovsh3v3VEzRuhI1TL5,0.686,262737.0,0.694,3Yt1ovsh3v3VEzRuhI1TL5,0.000904,7.0,0.109,-3.693,0.0,0.257,189.998,4.0,https://api.spotify.com/v1/tracks/3Yt1ovsh3v3VEzRuhI1TL5,audio_features,spotify:track:3Yt1ovsh3v3VEzRuhI1TL5,0.587,Hip-Hop/Rap
Stop Breathing,Playboi Carti,12/25/2020,USUM72024691,4002,21.3,178750521,76739,7135729,66,33772398,478840,13371649,88268263,7,32,337335,1,USUM72024691,2lLG56qpLP3UbcLuzMvkWX,0.00637,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,0.856,218943.0,0.57,2lLG56qpLP3UbcLuzMvkWX,0.0,9.0,0.0984,-4.486,1.0,0.286,154.967,4.0,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX,audio_features,spotify:track:2lLG56qpLP3UbcLuzMvkWX,0.155,Hip-Hop/Rap
All The Good Girls Go To Hell,Billie Eilish,3/29/2019,USUM71900766,4008,21.3,640099263,74072,22449798,68,342695701,7870079,22722423,204727914,40,22495,1434669,0,USUM71900766,6IRdLKIyS4p7XNiP8r6rsx,0.283,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,0.726,168840.0,0.444,6IRdLKIyS4p7XNiP8r6rsx,0.143,8.0,0.177,-8.922,0.0,0.372,185.044,4.0,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,audio_features,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,0.569,Hip-Hop/Rap
M,Nio Garcia,2/22/2019,QM4TW1972660,4015,21.3,76516847,14310,2814938,48,865812768,3458107,422844,4319903,3,107,198643,1,QM4TW1972660,36dhj3CSJ2gsED35rBswno,0.0613,https://api.spotify.com/v1/audio-analysis/36dhj3CSJ2gsED35rBswno,0.775,317440.0,0.787,36dhj3CSJ2gsED35rBswno,0.000159,1.0,0.0916,-4.488,1.0,0.11,175.993,4.0,https://api.spotify.com/v1/tracks/36dhj3CSJ2gsED35rBswno,audio_features,spotify:track:36dhj3CSJ2gsED35rBswno,0.665,Latin
Father Stretch My Hands Pt 1,Kanye West,4/1/2016,USUM71603067,4003,21.3,1102322992,191719,29522697,79,98389487,1056464,34872507,243179588,88,853,3413462,1,USUM71603067,4KW1lqgSr8TKrvBII0Brf8,0.118,https://api.spotify.com/v1/audio-analysis/4KW1lqgSr8TKrvBII0Brf8,0.724,135920.0,0.573,4KW1lqgSr8TKrvBII0Brf8,0.0,7.0,0.538,-4.113,1.0,0.0549,113.088,4.0,https://api.spotify.com/v1/tracks/4KW1lqgSr8TKrvBII0Brf8,audio_features,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.438,R&B/Soul
505,Arctic Monkeys,4/21/2007,GBCEL0700074,3999,21.3,1660504577,315657,60158552,80,611110729,4963235,40161014,229596064,33,5713,2550560,0,GBCEL0700074,0BxE4FqsDD1Ot4YuBXwAPp,0.00287,https://api.spotify.com/v1/audio-analysis/0BxE4FqsDD1Ot4YuBXwAPp,0.526,253587.0,0.866,0BxE4FqsDD1Ot4YuBXwAPp,7.78e-05,0.0,0.0945,-5.822,1.0,0.0568,140.266,4.0,https://api.spotify.com/v1/tracks/0BxE4FqsDD1Ot4YuBXwAPp,audio_features,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,0.248,Rock
Colors,Black Pumas,4/16/2019,USATO1900023,4014,21.3,215492373,91317,9796420,67,291742629,2585653,2212496,64559724,36,48571,2951859,0,USATO1900023,6J3HNhDBIwEX11bX8hzx5u,0.0951,https://api.spotify.com/v1/audio-analysis/6J3HNhDBIwEX11bX8hzx5u,0.388,246587.0,0.694,6J3HNhDBIwEX11bX8hzx5u,1.79e-05,1.0,0.199,-6.537,0.0,0.0459,180.043,4.0,https://api.spotify.com/v1/tracks/6J3HNhDBIwEX11bX8hzx5u,audio_features,spotify:track:6J3HNhDBIwEX11bX8hzx5u,0.6,Pop
Whats My Name,Rihanna,1/1/2010,USUM71025031,4011,21.3,520418822,88906,32859163,69,1049777851,3714062,17915,32366,76,100498,3970903,0,USUM71025031,6DkXLzBQT7cwXmTyzAB1DJ,0.182,https://api.spotify.com/v1/audio-analysis/6DkXLzBQT7cwXmTyzAB1DJ,0.688,263173.0,0.784,6DkXLzBQT7cwXmTyzAB1DJ,0.0,2.0,0.0843,-2.972,1.0,0.0747,100.003,4.0,https://api.spotify.com/v1/tracks/6DkXLzBQT7cwXmTyzAB1DJ,audio_features,spotify:track:6DkXLzBQT7cwXmTyzAB1DJ,0.563,Pop
Flowers,Lauren Spencer Smith,4/14/2022,USUG12202201,4000,21.3,260183209,36176,9276256,65,64169463,486007,32754226,295540554,31,15877,626257,1,USUG12202201,6Z165JvPnS8PYvGW8oLGLc,0.869,https://api.spotify.com/v1/audio-analysis/6Z165JvPnS8PYvGW8oLGLc,0.684,157373.0,0.449,6Z165JvPnS8PYvGW8oLGLc,0.0,3.0,0.0881,-9.738,1.0,0.611,66.165,4.0,https://api.spotify.com/v1/tracks/6Z165JvPnS8PYvGW8oLGLc,audio_features,spotify:track:6Z165JvPnS8PYvGW8oLGLc,0.341,Hip-Hop/Rap
Nikle Currant,Jassie Gill,10/12/2018,INS181802318,4047,21.2,38630486,5868,1823835,52,929048943,4745876,4481672,67416406,7,328,151419,0,INS181802318,5T3rp70MEW4XnWv82BDVey,0.182,https://api.spotify.com/v1/audio-analysis/5T3rp70MEW4XnWv82BDVey,0.811,212925.0,0.921,5T3rp70MEW4XnWv82BDVey,0.0,5.0,0.823,-3.152,0.0,0.117,94.98,4.0,https://api.spotify.com/v1/tracks/5T3rp70MEW4XnWv82BDVey,audio_features,spotify:track:5T3rp70MEW4XnWv82BDVey,0.756,Latin
Stir Fry,Migos,12/20/2017,USUM71714081,4033,21.2,680431508,107585,23414054,68,179781280,1878811,30175086,249432966,111,36342,2298173,1,USUM71714081,2UVbBKQOdFAekPTRsnkzcf,0.00263,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,0.817,190288.0,0.816,2UVbBKQOdFAekPTRsnkzcf,0.0,2.0,0.159,-5.402,1.0,0.269,181.982,4.0,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,audio_features,spotify:track:2UVbBKQOdFAekPTRsnkzcf,0.508,Hip-Hop/Rap
Bitch Dont Kill M,Kendrick Lamar,1/1/2012,USUM71210774,4037,21.2,721771477,182518,23222997,67,459189834,3603381,13026986,78341646,73,9268,2085087,1,USUM71210774,0yhMmqax6HRAZxI7udEask,0.0151,https://api.spotify.com/v1/audio-analysis/0yhMmqax6HRAZxI7udEask,0.586,310720.0,0.698,0yhMmqax6HRAZxI7udEask,0.0,1.0,0.443,-8.948,1.0,0.0943,133.954,4.0,https://api.spotify.com/v1/tracks/0yhMmqax6HRAZxI7udEask,audio_features,spotify:track:0yhMmqax6HRAZxI7udEask,0.098,Pop
Dollaz On My Head,Gunna,5/22/2020,QMCE32000228,4035,21.2,390498074,113725,17440703,64,85842981,807191,30691362,268907515,37,7530,835203,1,QMCE32000228,3nS9a01VvXHQriLqJYwRqG,0.114,https://api.spotify.com/v1/audio-analysis/3nS9a01VvXHQriLqJYwRqG,0.825,197760.0,0.458,3nS9a01VvXHQriLqJYwRqG,0.0,0.0,0.102,-7.47,1.0,0.0577,145.115,4.0,https://api.spotify.com/v1/tracks/3nS9a01VvXHQriLqJYwRqG,audio_features,spotify:track:3nS9a01VvXHQriLqJYwRqG,0.161,R&B/Soul
7 Summers,Morgan Wallen,8/14/2020,QZ22S1800133,4038,21.2,433429705,47966,7954524,73,108280492,418212,40464743,273205308,33,44492,667963,0,QZ22S1800133,58FbmtiyAlFBqFr8EorsSr,0.411,https://api.spotify.com/v1/audio-analysis/58FbmtiyAlFBqFr8EorsSr,0.467,210507.0,0.793,58FbmtiyAlFBqFr8EorsSr,5.87e-05,0.0,0.125,-5.125,1.0,0.0329,203.926,4.0,https://api.spotify.com/v1/tracks/58FbmtiyAlFBqFr8EorsSr,audio_features,spotify:track:58FbmtiyAlFBqFr8EorsSr,0.574,Pop
Wrong,Luh Kel,4/5/2019,QMKSC1900177,4052,21.2,279660513,39887,4756079,60,273044816,3691413,76888862,583142943,6,38,759049,0,QMKSC1900177,5UKYX8eywMafGPVzBlxsed,0.352,https://api.spotify.com/v1/audio-analysis/5UKYX8eywMafGPVzBlxsed,0.745,130876.0,0.728,5UKYX8eywMafGPVzBlxsed,0.0,0.0,0.228,-3.39,1.0,0.0423,120.099,4.0,https://api.spotify.com/v1/tracks/5UKYX8eywMafGPVzBlxsed,audio_features,spotify:track:5UKYX8eywMafGPVzBlxsed,0.39,Pop
Youre Somebody Else,flora cash,4/21/2017,SEXCG1700102,4025,21.2,473059298,108732,25587455,62,302782709,3261634,123479947,793624604,39,50039,4844008,0,SEXCG1700102,6iWEhoALoBFnQMNVhYY0Sc,0.847,https://api.spotify.com/v1/audio-analysis/6iWEhoALoBFnQMNVhYY0Sc,0.706,219013.0,0.46,6iWEhoALoBFnQMNVhYY0Sc,0.00793,1.0,0.106,-9.061,1.0,0.0296,102.98,4.0,https://api.spotify.com/v1/tracks/6iWEhoALoBFnQMNVhYY0Sc,audio_features,spotify:track:6iWEhoALoBFnQMNVhYY0Sc,0.226,Acoustic/Folk
River,Miley Cyrus,3/10/2023,USSM12209783,4032,21.2,132653623,15227,7111182,59,51695313,709774,6323191,65838521,40,71387,434881,0,USSM12209783,1yampU2t2LNWzEsCpUgHYJ,0.000525,https://api.spotify.com/v1/audio-analysis/1yampU2t2LNWzEsCpUgHYJ,0.613,162973.0,0.803,1yampU2t2LNWzEsCpUgHYJ,0.000333,9.0,0.189,-5.171,1.0,0.0367,127.989,4.0,https://api.spotify.com/v1/tracks/1yampU2t2LNWzEsCpUgHYJ,audio_features,spotify:track:1yampU2t2LNWzEsCpUgHYJ,0.461,Pop
Extssy Model,Junior H,2/11/2022,USWL12200134,4046,21.2,293017219,21333,6926082,74,220479914,1074637,36183080,228557824,1,13,653919,0,USWL12200134,24teIhDYO2RocTA2v5dY0r,0.0839,https://api.spotify.com/v1/audio-analysis/24teIhDYO2RocTA2v5dY0r,0.675,240654.0,0.725,24teIhDYO2RocTA2v5dY0r,0.0,4.0,0.334,-4.766,0.0,0.0334,92.513,3.0,https://api.spotify.com/v1/tracks/24teIhDYO2RocTA2v5dY0r,audio_features,spotify:track:24teIhDYO2RocTA2v5dY0r,0.469,Pop
Formula,Labrinth,10/4/2019,USQX91902497,4034,21.2,836491531,114619,24572791,79,95215206,1310860,197169982,1679330230,27,155,1759253,0,USQX91902497,6EtKlIQmGPB9SX8UjDJG5s,0.0448,https://api.spotify.com/v1/audio-analysis/6EtKlIQmGPB9SX8UjDJG5s,0.574,91870.0,0.664,6EtKlIQmGPB9SX8UjDJG5s,0.0553,11.0,0.146,-6.068,1.0,0.0409,144.654,4.0,https://api.spotify.com/v1/tracks/6EtKlIQmGPB9SX8UjDJG5s,audio_features,spotify:track:6EtKlIQmGPB9SX8UjDJG5s,0.226,Pop
Suzume,RADWIMPS,9/30/2022,JPV972200075,4036,21.2,151179942,30909,4476490,63,71184530,866717,48171421,617882237,9,444,2567736,0,JPV972200075,1n1y2kFPISpF9WGD3JaFo5,0.65,https://api.spotify.com/v1/audio-analysis/1n1y2kFPISpF9WGD3JaFo5,0.565,238560.0,0.41,1n1y2kFPISpF9WGD3JaFo5,0.0,2.0,0.309,-6.616,0.0,0.0311,78.01,4.0,https://api.spotify.com/v1/tracks/1n1y2kFPISpF9WGD3JaFo5,audio_features,spotify:track:1n1y2kFPISpF9WGD3JaFo5,0.36,Acoustic/Folk
Nada,Cazzu,6/3/2019,QM6N21901839,4053,21.2,204337911,29832,6210430,65,640084081,3105166,16093699,157858644,9,280,1005751,1,QM6N21901839,7DOh0tBGnyMt6C5OO7o8Yq,0.343,https://api.spotify.com/v1/audio-analysis/7DOh0tBGnyMt6C5OO7o8Yq,0.898,305114.0,0.543,7DOh0tBGnyMt6C5OO7o8Yq,0.000623,6.0,0.338,-8.317,0.0,0.121,98.992,4.0,https://api.spotify.com/v1/tracks/7DOh0tBGnyMt6C5OO7o8Yq,audio_features,spotify:track:7DOh0tBGnyMt6C5OO7o8Yq,0.359,R&B/Soul
Ashes,Stellar,5/3/2020,QZDA52012875,4027,21.2,286057865,73783,7257676,67,182898963,2201213,359078764,2702536885,22,195,1148477,1,QZDA52012875,3Pj6u2KTgepyyidp5xfbHp,0.0947,https://api.spotify.com/v1/audio-analysis/3Pj6u2KTgepyyidp5xfbHp,0.712,166356.0,0.568,3Pj6u2KTgepyyidp5xfbHp,0.0,5.0,0.169,-7.864,0.0,0.0546,130.019,4.0,https://api.spotify.com/v1/tracks/3Pj6u2KTgepyyidp5xfbHp,audio_features,spotify:track:3Pj6u2KTgepyyidp5xfbHp,0.46,R&B/Soul
Copa Vac,Shakira,6/29/2023,USQX92300694,4040,21.2,147537573,17322,17844679,63,13918496,120215,5394153,68517237,46,45181,477464,0,USQX92300694,2iVgM5C7m1G4CJGbms301G,0.04,https://api.spotify.com/v1/audio-analysis/2iVgM5C7m1G4CJGbms301G,0.79,173000.0,0.65,2iVgM5C7m1G4CJGbms301G,0.0,0.0,0.08,-5.77,1.0,0.07,90.0,4.0,https://api.spotify.com/v1/tracks/2iVgM5C7m1G4CJGbms301G,audio_features,spotify:track:2iVgM5C7m1G4CJGbms301G,0.59,Latin
Heyy,Lil Baby,10/10/2022,USUG12207229,4039,21.2,66617153,34503,4137767,51,29347420,343023,20731098,139786101,11,73533,393975,1,USUG12207229,6qzBOV7lg2pnYm1tIvjxo3,0.00176,https://api.spotify.com/v1/audio-analysis/6qzBOV7lg2pnYm1tIvjxo3,0.719,192727.0,0.661,6qzBOV7lg2pnYm1tIvjxo3,0.0,7.0,0.0936,-4.634,1.0,0.144,87.932,5.0,https://api.spotify.com/v1/tracks/6qzBOV7lg2pnYm1tIvjxo3,audio_features,spotify:track:6qzBOV7lg2pnYm1tIvjxo3,0.226,Pop
Que Va,Alex Sensation,8/4/2017,USUM71703862,4029,21.2,398779586,38061,11538458,59,784193659,2659427,2010076,22158832,18,7551,2086078,0,USUM71703862,6J1R5wtPXiHiwiPstOSI56,0.148,https://api.spotify.com/v1/audio-analysis/6J1R5wtPXiHiwiPstOSI56,0.766,238160.0,0.827,6J1R5wtPXiHiwiPstOSI56,0.0,0.0,0.0518,-3.332,1.0,0.0538,91.03,4.0,https://api.spotify.com/v1/tracks/6J1R5wtPXiHiwiPstOSI56,audio_features,spotify:track:6J1R5wtPXiHiwiPstOSI56,0.831,Latin
Rampampam,Minelli,3/18/2021,ROGRA2101471,4041,21.2,123191456,30942,3676550,57,152552030,910614,43402019,1139849739,47,61030,5687186,0,ROGRA2101471,1esZgaqm0YKN87CIP3orJ3,0.24,https://api.spotify.com/v1/audio-analysis/1esZgaqm0YKN87CIP3orJ3,0.797,200212.0,0.649,1esZgaqm0YKN87CIP3orJ3,0.0012,3.0,0.153,-5.506,0.0,0.182,117.971,4.0,https://api.spotify.com/v1/tracks/1esZgaqm0YKN87CIP3orJ3,audio_features,spotify:track:1esZgaqm0YKN87CIP3orJ3,0.437,R&B/Soul
Wa Da Da,Kep1er,1/3/2022,KRA492101456,4043,21.2,172657413,16436,4057129,54,272201730,4399092,228532871,1992357477,17,2619,445034,0,KRA492101456,4gdiCHNbwugojBqr5Jt3pq,0.00122,https://api.spotify.com/v1/audio-analysis/4gdiCHNbwugojBqr5Jt3pq,0.785,183693.0,0.907,4gdiCHNbwugojBqr5Jt3pq,3.11e-06,10.0,0.213,-2.657,1.0,0.0938,126.004,4.0,https://api.spotify.com/v1/tracks/4gdiCHNbwugojBqr5Jt3pq,audio_features,spotify:track:4gdiCHNbwugojBqr5Jt3pq,0.685,Latin
Seven Nation Army,The White Stripes,1/1/2003,USVT10300001,4030,21.2,1657866786,206953,64036444,81,339571990,4052894,137323740,1394903550,275,184079,10108433,0,USVT10300001,3dPQuX8Gs42Y7b454ybpMR,0.0039,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,0.743,232107.0,0.446,3dPQuX8Gs42Y7b454ybpMR,0.118,4.0,0.337,-7.807,0.0,0.0683,123.596,4.0,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,audio_features,spotify:track:3dPQuX8Gs42Y7b454ybpMR,0.278,R&B/Soul
Ahhh Ha,Lil Durk,2/22/2022,USQX92200794,4024,21.2,104411097,51535,9471098,54,128163786,1321268,7039088,64467510,19,6187,382012,1,USQX92200794,54VFhe501kUbDYj2OrueMp,0.000114,https://api.spotify.com/v1/audio-analysis/54VFhe501kUbDYj2OrueMp,0.676,186538.0,0.61,54VFhe501kUbDYj2OrueMp,1.73e-06,1.0,0.191,-9.185,1.0,0.273,156.005,4.0,https://api.spotify.com/v1/tracks/54VFhe501kUbDYj2OrueMp,audio_features,spotify:track:54VFhe501kUbDYj2OrueMp,0.519,Hip-Hop/Rap
Do It Like That,TOMORROW X TOGETHER,7/7/2023,USA2P2330060,4031,21.2,102643968,11419,7392399,59,64931319,1474575,80668110,432572281,7,22946,288636,0,USA2P2330060,7kaFsQygyiCqRboWCXztxZ,0.0103,https://api.spotify.com/v1/audio-analysis/7kaFsQygyiCqRboWCXztxZ,0.772,145066.0,0.921,7kaFsQygyiCqRboWCXztxZ,0.0,5.0,0.334,-3.221,0.0,0.0531,119.992,4.0,https://api.spotify.com/v1/tracks/7kaFsQygyiCqRboWCXztxZ,audio_features,spotify:track:7kaFsQygyiCqRboWCXztxZ,0.842,Latin
Enjoy Enjaami,Dhee,3/5/2021,TCAFK2171359,4054,21.2,44231951,7286,1484104,50,549781386,5379716,1308,29422,17,301,137205,0,TCAFK2171359,4sJJ2mXrAPEyHWIvKbV4ef,0.343,https://api.spotify.com/v1/audio-analysis/4sJJ2mXrAPEyHWIvKbV4ef,0.859,279500.0,0.708,4sJJ2mXrAPEyHWIvKbV4ef,0.000164,3.0,0.224,-7.428,0.0,0.182,110.031,4.0,https://api.spotify.com/v1/tracks/4sJJ2mXrAPEyHWIvKbV4ef,audio_features,spotify:track:4sJJ2mXrAPEyHWIvKbV4ef,0.88,Latin
Bezos I,Bo Burnham,6/10/2021,USA2P2122060,4050,21.2,225256279,53441,4357998,60,76742047,1632194,452348294,3664416923,11,105,1502927,1,USA2P2122060,5aszL9hl6SBzFNsOvw8u8w,0.00936,https://api.spotify.com/v1/audio-analysis/5aszL9hl6SBzFNsOvw8u8w,0.694,58149.0,0.948,5aszL9hl6SBzFNsOvw8u8w,1.62e-05,2.0,0.139,-5.307,1.0,0.0361,115.044,4.0,https://api.spotify.com/v1/tracks/5aszL9hl6SBzFNsOvw8u8w,audio_features,spotify:track:5aszL9hl6SBzFNsOvw8u8w,0.705,Pop
